Hd_City,HdMean,HdLowFid,HdHighFid,HdMeanByUS,HdRelByUS,Hd_Lat,Hd_Log
KYLouisville,4.5,4.1,5,6.4,-0.30,38.27162955,-85.47952766
KYLouisville,6.7,6.2,7.4,6.4,0.05,38.14937593,-85.47409551
KYLouisville,8.6,8,9.1,6.4,0.34,38.19061597,-85.79716053
KYLouisville,11,10.1,11.9,6.4,0.72,38.26441947,-85.79262872
KYLouisville,7.1,6.6,7.7,6.4,0.11,38.14375563,-85.67487123
KYLouisville,8.9,8.1,9.7,6.4,0.39,38.16073869,-85.77180857
KYLouisville,7.1,6.3,8.1,6.4,0.11,38.29868644,-85.56940241
KYLouisville,8.8,8,9.7,6.4,0.38,38.09695629,-85.89085131
KYLexington,9.2,8.3,10.1,6.4,0.44,38.0673862,-84.45870926
KYLouisville,9.1,8.4,9.9,6.4,0.42,38.22704354,-85.78532692
KYLouisville,8.9,8,9.9,6.4,0.39,38.20938171,-85.62832075
KYLexington,3.5,3.2,3.9,6.4,-0.45,37.97334684,-84.54279467
KYLouisville,15.4,14,17.1,6.4,1.41,38.24179342,-85.75977185
KYLexington,7.9,7,8.9,6.4,0.23,38.03660145,-84.54087534
KYLouisville,7.3,6.7,8,6.4,0.14,38.20059871,-85.64231537
KYLouisville,3.9,3.6,4.2,6.4,-0.39,38.31016339,-85.54481819
KYLexington,5.9,5.3,6.7,6.4,-0.08,38.00812073,-84.52625681
KYLouisville,9.8,9.1,10.6,6.4,0.53,38.27392344,-85.81631321
KYLexington,5,4.5,5.5,6.4,-0.22,38.02897711,-84.49403553
KYLouisville,5.4,4.8,6.2,6.4,-0.16,38.26405317,-85.61894466
KYLouisville,7.7,7.3,8.1,6.4,0.20,38.1738555,-85.6692063
KYLexington,3.4,3.1,3.8,6.4,-0.47,38.09082802,-84.54338653
KYLexington,5.3,4.7,6,6.4,-0.17,37.96370579,-84.48377834
KYLexington,2.7,2.5,2.9,6.4,-0.58,38.0922535,-84.52524647
KYLouisville,9.1,8.3,9.8,6.4,0.42,38.19820612,-85.77575913
KYLexington,6.9,6.1,7.8,6.4,0.08,38.06958561,-84.52238304
KYLexington,6.9,6.2,7.6,6.4,0.08,38.02507764,-84.46374434
LAKenner,6.6,6.1,7.2,6.4,0.03,29.99389259,-90.23944542
LANew Orleans,5.3,4.9,5.8,6.4,-0.17,29.96593392,-90.09213205
LANew Orleans,4.3,4,4.7,6.4,-0.33,29.92025985,-90.08981464
LANew Orleans,9.1,8.2,10.2,6.4,0.42,29.99397746,-90.03305038
LALafayette,9.9,9.1,10.8,6.4,0.55,30.23601427,-92.0258426
LANew Orleans,6.5,5.9,7.1,6.4,0.02,30.01928341,-90.05745923
LANew Orleans,4.6,4.1,5.1,6.4,-0.28,29.92912416,-90.07823194
LALake Charles,8.3,7.4,9.3,6.4,0.30,30.18737508,-93.22718696
LALake Charles,11,10,12,6.4,0.72,30.25639225,-93.20065125
LABaton Rouge,8.1,7.4,9,6.4,0.27,30.4258844,-91.14498379
LANew Orleans,5.5,4.9,6.5,6.4,-0.14,30.02600498,-90.09777899
LANew Orleans,12.4,11.5,13.3,6.4,0.94,30.03013773,-89.91081312
LANew Orleans,1,1,1,6.4,-0.84,30.00448793,-89.91570072
LABaton Rouge,7.4,6.7,8.3,6.4,0.16,30.55204301,-91.16082766
LABaton Rouge,5.6,5.2,6.1,6.4,-0.13,30.48414333,-91.11127402
LALafayette,5.6,5.2,6.1,6.4,-0.13,30.21735253,-92.07903977
LABaton Rouge,9.1,8.3,9.8,6.4,0.42,30.44899518,-91.17348328
LAKenner,6.5,6.2,6.8,6.4,0.02,30.01334038,-90.26853162
LABaton Rouge,7.3,6.7,7.9,6.4,0.14,30.48350665,-91.12917442
LABaton Rouge,4.3,3.9,4.6,6.4,-0.33,30.4328767,-91.15904894
LANew Orleans,4.5,4.1,5,6.4,-0.30,29.93020646,-90.10713418
LANew Orleans,7.4,6.7,8.1,6.4,0.16,29.94589451,-90.05235256
LANew Orleans,6.9,6.2,7.6,6.4,0.08,29.98860398,-90.08187902
LABaton Rouge,5.5,5,6,6.4,-0.14,30.4218585,-91.04439031
LANew Orleans,4.4,4,4.8,6.4,-0.31,29.91737531,-90.08747197
LANew Orleans,3.7,3.4,3.9,6.4,-0.42,29.95942164,-90.10156562
LANew Orleans,11.5,10.2,12.9,6.4,0.80,29.96363997,-90.01525839
LANew Orleans,4.6,4.2,5.2,6.4,-0.28,29.92400524,-90.11733705
LANew Orleans,10.5,9.2,11.9,6.4,0.64,30.02221511,-90.03952595
LALake Charles,7.3,6.6,8,6.4,0.14,30.16882191,-93.22001934
LABaton Rouge,5,4.7,5.3,6.4,-0.22,30.46689756,-91.04695304
LANew Orleans,10.7,9.7,11.7,6.4,0.67,29.9814518,-90.04924013
LANew Orleans,4.4,3.9,4.9,6.4,-0.31,30.01587285,-90.11803481
LANew Orleans,4.7,4.3,5.2,6.4,-0.27,30.04010543,-89.95393058
LANew Orleans,11,9.9,12.1,6.4,0.72,29.95966216,-90.07372307
LAKenner,7.1,6.4,8,6.4,0.11,30.02672576,-90.25487023
LABaton Rouge,5.5,4.9,6.2,6.4,-0.14,30.39140695,-91.14148369
LALafayette,10.9,10,11.8,6.4,0.70,30.22512607,-91.99175107
LANew Orleans,6.7,6.1,7.3,6.4,0.05,29.9525392,-90.12802252
LANew Orleans,8.4,7.8,9.2,6.4,0.31,29.97115463,-90.07456845
LANew Orleans,8.4,7.6,9.2,6.4,0.31,29.93749605,-90.03344134
LAKenner,8.5,7.8,9.3,6.4,0.33,30.01068984,-90.25533905
LANew Orleans,7,6.3,7.7,6.4,0.09,29.95958708,-90.01987576
LANew Orleans,9.7,8.6,10.6,6.4,0.52,29.96529713,-90.12039485
LABaton Rouge,5.5,5,5.9,6.4,-0.14,30.4423213,-91.14569553
LANew Orleans,6.8,6.1,7.5,6.4,0.06,30.02057036,-89.97925835
LABaton Rouge,5.2,4.8,5.6,6.4,-0.19,30.41883521,-91.12169032
LANew Orleans,5.7,5.1,6.5,6.4,-0.11,29.93390576,-90.13517572
LANew Orleans,5.9,5.4,6.6,6.4,-0.08,29.97339174,-90.08649214
LANew Orleans,3.4,3.1,3.7,6.4,-0.47,29.92388783,-90.11164582
LANew Orleans,7.3,6.8,7.9,6.4,0.14,29.96256645,-90.08222394
LALafayette,6.3,5.7,7,6.4,-0.02,30.17927735,-92.05865475
LABaton Rouge,4.1,3.8,4.4,6.4,-0.36,30.43710017,-91.04296622
LANew Orleans,5.9,5.3,6.7,6.4,-0.08,30.00599097,-90.07801025
LALake Charles,7.5,6.7,8.5,6.4,0.17,30.19634025,-93.25580762
LANew Orleans,9.3,8.4,10.2,6.4,0.45,29.97470631,-90.03681312
LAKenner,5.1,4.6,5.7,6.4,-0.20,30.04426162,-90.26238894
LANew Orleans,3.8,3.4,4.3,6.4,-0.41,30.01187794,-90.1034305
LABaton Rouge,7.8,7.1,8.6,6.4,0.22,30.43579136,-91.17400824
LABaton Rouge,7.4,6.8,8.1,6.4,0.16,30.46017688,-91.12168229
LALafayette,6.4,5.8,7.1,6.4,0.00,30.2264324,-92.0448449
LAKenner,10,9,10.9,6.4,0.56,30.0019411,-90.23743486
LANew Orleans,8,7.3,8.8,6.4,0.25,29.96923946,-90.04125299
LANew Orleans,6.1,5.4,6.8,6.4,-0.05,29.92514938,-90.07068144
LANew Orleans,10,9.2,10.9,6.4,0.56,29.95183397,-90.09160151
LANew Orleans,6.7,6.1,7.5,6.4,0.05,29.96561235,-90.05925043
LANew Orleans,2.1,1.9,2.2,6.4,-0.67,29.93899621,-90.12220595
LABaton Rouge,7.8,7.1,8.4,6.4,0.22,30.49412887,-91.16226949
LANew Orleans,7.6,6.8,8.4,6.4,0.19,29.97596852,-90.05283248
LALake Charles,8.9,8.2,9.6,6.4,0.39,30.20745418,-93.23547273
LANew Orleans,6.1,5.8,6.5,6.4,-0.05,30.05120362,-89.97822162
LANew Orleans,6.4,5.7,7.1,6.4,0.00,29.93753066,-90.09938693
LABaton Rouge,5,4.6,5.6,6.4,-0.22,30.37655691,-91.13725142
LANew Orleans,11.3,10.4,12.3,6.4,0.77,29.94481847,-90.0896679
LANew Orleans,11.9,11.1,12.9,6.4,0.86,29.93984245,-90.09250081
LALake Charles,11.7,10.8,12.7,6.4,0.83,30.24305899,-93.22261549
LABaton Rouge,5.8,5.2,6.5,6.4,-0.09,30.40265386,-91.13083827
LABaton Rouge,5.8,5.3,6.4,6.4,-0.09,30.38020628,-91.11011497
LABaton Rouge,6.2,5.6,6.8,6.4,-0.03,30.53428311,-91.15991824
LALafayette,6.7,6,7.5,6.4,0.05,30.15273015,-91.98512123
LANew Orleans,11.1,10,12.3,6.4,0.73,29.92058445,-90.02559653
LALafayette,5.6,5,6.3,6.4,-0.13,30.18332326,-91.99588051
LANew Orleans,6.1,5.6,6.7,6.4,-0.05,30.00810724,-90.04987736
LABaton Rouge,4.9,4.4,5.4,6.4,-0.23,30.41676199,-91.15653438
LANew Orleans,6.4,5.9,7,6.4,0.00,30.03769326,-89.91692526
LANew Orleans,4.3,3.9,4.8,6.4,-0.33,29.95692312,-90.0869939
LANew Orleans,8.7,7.9,9.6,6.4,0.36,29.96863777,-90.01329153
LAKenner,5.4,5,5.8,6.4,-0.16,30.01702603,-90.27450846
LABaton Rouge,8.5,7.9,9.1,6.4,0.33,30.472037,-91.14815251
LALafayette,10.8,9.8,11.9,6.4,0.69,30.24761772,-92.02935813
LANew Orleans,5.3,4.8,5.9,6.4,-0.17,29.93253442,-90.07654126
LANew Orleans,7.9,7.1,8.7,6.4,0.23,29.9781089,-90.07361685
LALake Charles,6.5,6,6.9,6.4,0.02,30.18707145,-93.18435369
LALafayette,7.2,6.7,7.8,6.4,0.13,30.25104653,-91.99468301
LANew Orleans,6.5,5.9,7,6.4,0.02,30.04315706,-89.97278621
LALafayette,4.5,4,5.1,6.4,-0.30,30.14610543,-92.02458457
LANew Orleans,5,4.5,5.5,6.4,-0.22,30.08781586,-89.89828946
LABaton Rouge,6.8,6,7.6,6.4,0.06,30.38156126,-91.12451281
LANew Orleans,5.1,4.7,5.5,6.4,-0.20,29.94890267,-90.07142217
LANew Orleans,6.1,5.6,6.7,6.4,-0.05,29.94724531,-90.02655754
LANew Orleans,4.8,4.4,5.2,6.4,-0.25,30.02033806,-90.06581342
LANew Orleans,4.6,4.3,5,6.4,-0.28,29.92810063,-90.08487838
LANew Orleans,7.4,6.7,8.1,6.4,0.16,30.06912497,-89.95144821
LANew Orleans,3.9,3.5,4.4,6.4,-0.39,30.01265604,-90.11127092
LANew Orleans,7.9,7.1,8.7,6.4,0.23,29.95451849,-90.01725313
LAKenner,6.6,5.9,7.3,6.4,0.03,30.03587015,-90.2547514
LALafayette,5.9,5.4,6.5,6.4,-0.08,30.20384493,-92.05471903
LANew Orleans,5.7,5.3,6.2,6.4,-0.11,29.94695241,-90.13530536
LANew Orleans,3.6,3.4,3.9,6.4,-0.44,29.91932624,-90.12007764
LANew Orleans,6.9,6.2,7.5,6.4,0.08,29.96412174,-90.06916115
LABaton Rouge,7.5,7,8.1,6.4,0.17,30.4647753,-91.06494096
LANew Orleans,8.2,7.7,8.8,6.4,0.28,29.98828845,-90.05660539
LABaton Rouge,9.2,8.2,10.2,6.4,0.44,30.46143497,-91.1089636
LANew Orleans,9.9,9,10.9,6.4,0.55,29.9716735,-90.11307571
LALake Charles,7.7,6.9,8.4,6.4,0.20,30.20376219,-93.19163623
LANew Orleans,7,6.3,7.7,6.4,0.09,29.95886906,-90.12448992
LANew Orleans,6.1,5.5,6.7,6.4,-0.05,29.96564396,-90.10074697
LANew Orleans,5.1,4.6,5.8,6.4,-0.20,29.92341929,-90.12437971
LANew Orleans,10.6,9.6,11.5,6.4,0.66,29.93280999,-90.04094566
LANew Orleans,1,1,1,6.4,-0.84,30.00149798,-90.09309107
LABaton Rouge,1,1,1,6.4,-0.84,30.44157117,-91.01226693
LANew Orleans,7.6,6.8,8.4,6.4,0.19,29.97577141,-90.06098717
LANew Orleans,10.1,9.1,10.9,6.4,0.58,29.94717235,-90.09636352
LABaton Rouge,7.5,6.6,8.6,6.4,0.17,30.44813672,-91.12539536
LANew Orleans,9.1,8.3,9.9,6.4,0.42,30.01711208,-90.00138409
LANew Orleans,10.2,9.3,11.2,6.4,0.59,29.99610497,-90.07957346
LANew Orleans,9.6,8.8,10.4,6.4,0.50,29.98101338,-90.06146204
LAKenner,6.1,5.7,6.5,6.4,-0.05,30.0031852,-90.26231504
LALafayette,6.5,5.9,7.1,6.4,0.02,30.22486186,-92.01940196
LANew Orleans,6.3,5.7,6.9,6.4,-0.02,30.01224655,-90.06530225
LAKenner,8.5,7.7,9.2,6.4,0.33,29.97541126,-90.25677381
LABaton Rouge,4.7,4.3,5.1,6.4,-0.27,30.42668848,-91.02869178
LABaton Rouge,6.9,6.2,7.6,6.4,0.08,30.45060093,-91.04650112
LALafayette,5.1,4.6,5.7,6.4,-0.20,30.17503654,-92.0865055
LABaton Rouge,2.2,1.9,2.5,6.4,-0.66,30.52971121,-91.1415567
LANew Orleans,5.5,5,6.1,6.4,-0.14,29.92435707,-90.09516179
LANew Orleans,3.4,3.1,3.7,6.4,-0.47,29.94287831,-90.1291261
LALake Charles,6.5,5.6,7.5,6.4,0.02,30.16833179,-93.24179349
LAKenner,6.5,5.9,7.1,6.4,0.02,30.01302767,-90.2337154
LANew Orleans,9.2,8.4,10,6.4,0.44,29.97594182,-90.04574023
LANew Orleans,6,5.6,6.4,6.4,-0.06,29.93451308,-90.0089735
LANew Orleans,4.7,4.3,5.3,6.4,-0.27,29.98612278,-90.11946755
LABaton Rouge,1,1,1,6.4,-0.84,30.36379171,-91.11768334
LALafayette,4.9,4.3,5.4,6.4,-0.23,30.16200597,-92.00996794
LALake Charles,10.9,9.9,12.1,6.4,0.70,30.23204927,-93.19899916
LANew Orleans,3.6,3.4,3.8,6.4,-0.44,29.92466541,-90.07993546
LALafayette,5.9,5.3,6.8,6.4,-0.08,30.2153844,-92.03407984
LANew Orleans,4.6,4.2,5,6.4,-0.28,29.97153328,-90.09263305
LALafayette,5.5,5,6,6.4,-0.14,30.22065425,-92.06610667
LABaton Rouge,6.2,5.7,6.7,6.4,-0.03,30.47964823,-91.0799016
LANew Orleans,3.4,3.2,3.7,6.4,-0.47,29.94835884,-90.11231363
LABaton Rouge,7.9,7.3,8.6,6.4,0.23,30.49268992,-91.1485707
LANew Orleans,5.4,5.1,5.8,6.4,-0.16,29.91999115,-90.00703308
LALafayette,5.9,5.2,6.7,6.4,-0.08,30.14875107,-92.05300176
LANew Orleans,8.1,7.4,8.9,6.4,0.27,30.10554062,-89.75269859
LANew Orleans,7.5,6.7,8.2,6.4,0.17,29.94474816,-90.10075174
LANew Orleans,7.6,6.9,8.4,6.4,0.19,29.99518497,-90.05534945
LALake Charles,10.6,9.9,11.4,6.4,0.66,30.23615078,-93.18045527
LANew Orleans,5.6,5,6.1,6.4,-0.13,30.05568409,-89.95303276
LAKenner,5.5,5,6,6.4,-0.14,30.03319749,-90.27069846
LANew Orleans,4.8,4.4,5.3,6.4,-0.25,29.95527645,-90.11760714
LALafayette,6.3,5.5,7.2,6.4,-0.02,30.19854624,-92.0282709
LANew Orleans,7.7,7.2,8.4,6.4,0.20,29.93263181,-90.01996963
LANew Orleans,6.3,5.5,7.2,6.4,-0.02,29.96112861,-90.05998471
LABaton Rouge,5.6,5.2,5.9,6.4,-0.13,30.42582036,-91.17455956
LANew Orleans,9.2,8.4,10.1,6.4,0.44,29.96973809,-90.03447194
LANew Orleans,9.7,8.7,10.6,6.4,0.52,29.9714272,-90.02164221
LANew Orleans,3.1,2.9,3.3,6.4,-0.52,29.94009155,-90.11355075
LANew Orleans,3.4,3,3.9,6.4,-0.47,29.99903331,-90.10493774
LANew Orleans,8,7.4,8.8,6.4,0.25,30.02025397,-90.02291119
LANew Orleans,5.5,5,6,6.4,-0.14,30.00728821,-90.05686636
LANew Orleans,10.3,9.4,11.3,6.4,0.61,29.9393806,-90.08457439
LABaton Rouge,6.6,6.1,7.3,6.4,0.03,30.46394709,-91.08760291
LALake Charles,6.3,5.8,6.8,6.4,-0.02,30.18652032,-93.19708711
LANew Orleans,9,8,10,6.4,0.41,29.95540953,-90.13245664
LANew Orleans,6.8,6.1,7.5,6.4,0.06,30.05843609,-89.96588129
LABaton Rouge,1.2,1.1,1.3,6.4,-0.81,30.41226483,-91.17082655
LANew Orleans,8.1,7.5,8.9,6.4,0.27,29.9463346,-90.04248408
LANew Orleans,5.4,5.1,5.8,6.4,-0.16,29.9323881,-90.08745498
LAKenner,5.8,5.1,6.6,6.4,-0.09,30.02909166,-90.22784853
LABaton Rouge,7.1,6.4,7.9,6.4,0.11,30.51587585,-91.16387667
LABaton Rouge,5.4,5.1,5.9,6.4,-0.16,30.46786402,-91.02044747
LALafayette,5.5,4.9,6.1,6.4,-0.14,30.19040759,-92.06910419
LABaton Rouge,6.1,5.4,6.8,6.4,-0.05,30.43363858,-91.01471198
LABaton Rouge,6.8,6.2,7.4,6.4,0.06,30.48303085,-91.14865041
LANew Orleans,3.7,3.4,4,6.4,-0.42,29.94343468,-90.1062102
LANew Orleans,9.6,8.9,10.4,6.4,0.50,29.97508286,-90.07078919
LALafayette,9,8.4,9.7,6.4,0.41,30.24726015,-92.01468132
LANew Orleans,3.8,3.4,4.2,6.4,-0.41,29.98890042,-90.10956001
LANew Orleans,8.3,7.4,9.3,6.4,0.30,29.9743449,-90.01094173
LANew Orleans,11.1,10.1,12,6.4,0.73,29.93587639,-90.08961301
LANew Orleans,8.9,8.3,9.7,6.4,0.39,29.97903301,-90.06700023
LANew Orleans,5.9,5.5,6.4,6.4,-0.08,29.95597475,-90.06419163
LALafayette,7.3,6.7,7.8,6.4,0.14,30.26944443,-92.03526335
LALake Charles,8.3,7.6,9,6.4,0.30,30.20519269,-93.21021394
LABaton Rouge,10.1,9.2,11.1,6.4,0.58,30.45955408,-91.14728428
LANew Orleans,4.8,4.3,5.3,6.4,-0.25,29.9779989,-90.08421711
LANew Orleans,7,6.3,7.8,6.4,0.09,29.93127594,-90.09419755
LANew Orleans,4.9,4.3,5.6,6.4,-0.23,29.96063069,-90.09500636
LABaton Rouge,8,7.5,8.6,6.4,0.25,30.4604822,-91.18314937
LANew Orleans,6.5,6,7,6.4,0.02,30.04182352,-89.923588
LABaton Rouge,3,2.7,3.2,6.4,-0.53,30.38395296,-91.19150177
LALafayette,3.1,2.8,3.5,6.4,-0.52,30.13225331,-92.03953343
LANew Orleans,6.7,6.2,7.3,6.4,0.05,30.03697853,-89.93482615
LALafayette,2.9,2.6,3.1,6.4,-0.55,30.20913162,-92.02066563
LABaton Rouge,4.9,4.5,5.3,6.4,-0.23,30.4282234,-91.0663456
LALafayette,6.1,5.4,6.9,6.4,-0.05,30.1965013,-92.08188859
LABaton Rouge,4.9,4.5,5.3,6.4,-0.23,30.52894056,-91.19590422
LANew Orleans,5.6,5.1,6.2,6.4,-0.13,29.91544893,-89.99374487
LANew Orleans,8.2,7.6,8.7,6.4,0.28,29.96127218,-90.11041611
LABaton Rouge,4.7,4.2,5.4,6.4,-0.27,30.43998241,-91.12442705
LANew Orleans,6.6,5.9,7.2,6.4,0.03,29.92842645,-89.99491942
LANew Orleans,5.6,5.1,6.2,6.4,-0.13,29.96671717,-90.03051532
LANew Orleans,6.5,5.9,7.1,6.4,0.02,29.94007976,-90.0760431
LALafayette,4.8,4.4,5.2,6.4,-0.25,30.20936849,-92.06262529
LANew Orleans,4.7,4.3,5.4,6.4,-0.27,29.92601493,-90.13052231
LANew Orleans,4.9,4.4,5.4,6.4,-0.23,29.95310685,-90.05207392
LABaton Rouge,8.6,7.9,9.4,6.4,0.34,30.50442866,-91.16091914
LANew Orleans,5.8,5.2,6.5,6.4,-0.09,30.02469546,-90.00208246
LANew Orleans,7.6,6.9,8.3,6.4,0.19,29.99863094,-90.04989842
LALake Charles,6.1,5.5,6.7,6.4,-0.05,30.22342808,-93.22704749
LANew Orleans,5.2,4.7,5.9,6.4,-0.19,29.91848088,-90.11197255
LALafayette,9.2,8.4,10.1,6.4,0.44,30.21995401,-92.00336452
LANew Orleans,4.2,3.9,4.6,6.4,-0.34,29.97881174,-90.10130947
LALafayette,4.5,4.1,5,6.4,-0.30,30.16628248,-92.02678623
LALake Charles,5.3,4.8,6,6.4,-0.17,30.17590509,-93.25897123
LANew Orleans,9.8,8.9,10.8,6.4,0.53,29.98482635,-90.06535157
LAKenner,8.8,8.3,9.4,6.4,0.38,29.98157689,-90.26600382
LANew Orleans,1,1,1,6.4,-0.84,29.9817481,-90.0322163
LANew Orleans,8.9,8,9.8,6.4,0.39,29.99737034,-90.07112187
LALake Charles,7.4,6.8,8,6.4,0.16,30.2152323,-93.15472854
LANew Orleans,7.4,6.8,7.9,6.4,0.16,30.04344247,-89.99599133
LABaton Rouge,6.8,6,7.6,6.4,0.06,30.44800981,-91.06348252
LANew Orleans,3.3,3,3.7,6.4,-0.48,29.93514169,-90.07262114
LANew Orleans,4.6,4.2,5.1,6.4,-0.28,29.95067091,-90.10555714
LANew Orleans,4.8,4.2,5.4,6.4,-0.25,29.96464678,-90.05396314
LANew Orleans,4.8,4.3,5.4,6.4,-0.25,29.93703013,-90.10700683
LALake Charles,10.9,10.1,11.8,6.4,0.70,30.25614758,-93.18213147
LANew Orleans,4.9,4.3,5.5,6.4,-0.23,29.9014764,-89.93537131
LANew Orleans,7.6,6.9,8.4,6.4,0.19,29.97065909,-90.06670265
LANew Orleans,4.2,3.9,4.6,6.4,-0.34,29.93585914,-90.08132863
LABaton Rouge,3.2,2.8,3.6,6.4,-0.50,30.47723615,-91.05318322
LABaton Rouge,5.7,5.1,6.3,6.4,-0.11,30.40310917,-91.04468697
LABaton Rouge,9.8,8.8,10.8,6.4,0.53,30.46187642,-91.16133663
LANew Orleans,4.7,4.3,5.2,6.4,-0.27,30.031374,-90.06025239
LANew Orleans,4.7,4.3,5.1,6.4,-0.27,29.9316447,-90.11712932
LABaton Rouge,1,1,1,6.4,-0.84,30.54535303,-91.18733891
LANew Orleans,5.9,5.4,6.4,6.4,-0.08,29.96557649,-90.03572421
LANew Orleans,6.4,5.8,7.1,6.4,0.00,30.01986803,-90.05052622
LANew Orleans,8.3,7.6,9.2,6.4,0.30,29.94094988,-90.04899131
LANew Orleans,5.4,4.9,5.8,6.4,-0.16,29.90688586,-90.00612457
LANew Orleans,4.5,4.1,4.9,6.4,-0.30,29.96998851,-90.09962629
LAKenner,6.2,5.7,6.8,6.4,-0.03,30.01705537,-90.25569899
LANew Orleans,4.6,4.2,5.1,6.4,-0.28,29.9480967,-90.12437329
LALafayette,7.1,6.5,7.7,6.4,0.11,30.27944827,-92.01433426
LALafayette,7,6.4,7.7,6.4,0.09,30.27947411,-91.99200961
LALake Charles,5.4,4.9,6,6.4,-0.16,30.15479604,-93.29459782
LABaton Rouge,1.7,1.5,1.8,6.4,-0.73,30.41287125,-91.18988384
LANew Orleans,4.5,4.1,4.9,6.4,-0.30,29.91926278,-90.09738779
LANew Orleans,5.9,5.2,6.5,6.4,-0.08,30.00993944,-90.03767632
LALafayette,6.6,5.9,7.4,6.4,0.03,30.18898474,-92.04525478
LABaton Rouge,6.4,5.9,6.8,6.4,0.00,30.42574528,-91.1904945
LANew Orleans,8.1,7.5,8.8,6.4,0.27,29.93006662,-90.02552743
LANew Orleans,5.3,4.8,5.8,6.4,-0.17,30.03648704,-89.98666079
LANew Orleans,9.6,8.6,10.7,6.4,0.50,29.96688313,-90.00499127
LABaton Rouge,7.2,6.6,7.7,6.4,0.13,30.51416057,-91.13637513
LALafayette,7,6.3,7.8,6.4,0.09,30.18877148,-92.0981356
LABaton Rouge,9.2,8.4,10,6.4,0.44,30.4791562,-91.16270325
LABaton Rouge,6.8,5.9,7.8,6.4,0.06,30.40125803,-91.16404393
LAKenner,5.7,5.3,6.2,6.4,-0.11,30.02955385,-90.23520474
LABaton Rouge,6.5,5.8,7.4,6.4,0.02,30.42368038,-91.08790714
LALake Charles,7,6.4,7.6,6.4,0.09,30.22851028,-93.21332066
LABaton Rouge,9.1,8.1,10.1,6.4,0.42,30.53340444,-91.1784614
LALafayette,8.5,7.8,9.2,6.4,0.33,30.23986543,-92.04974659
LANew Orleans,2.8,2.6,3.1,6.4,-0.56,29.9461942,-90.11799864
LANew Orleans,8.7,7.9,9.5,6.4,0.36,29.98054664,-90.05472533
LABaton Rouge,7.6,7,8.3,6.4,0.19,30.49835807,-91.13772319
LALafayette,4,3.6,4.5,6.4,-0.38,30.16009097,-92.07354643
LANew Orleans,4,3.7,4.3,6.4,-0.38,29.98096649,-90.09502264
LANew Orleans,3.8,3.6,4.2,6.4,-0.41,29.92329667,-90.10532333
LANew Orleans,5.5,5,5.9,6.4,-0.14,29.9141108,-90.11495539
LABaton Rouge,7.1,6.5,7.7,6.4,0.11,30.46059748,-91.13381966
LANew Orleans,9.2,8.2,10.2,6.4,0.44,29.96932829,-90.12382676
LABaton Rouge,4.4,4,4.7,6.4,-0.31,30.44577938,-91.16067738
LANew Orleans,7.8,7,8.6,6.4,0.22,30.04145671,-90.02329464
LALake Charles,5.6,5.1,6.1,6.4,-0.13,30.1851171,-93.17343748
LANew Orleans,4.8,4.4,5.4,6.4,-0.25,29.96265266,-90.04655697
LALafayette,5,4.5,5.6,6.4,-0.22,30.17581792,-92.03626331
LANew Orleans,5.6,5.1,6.2,6.4,-0.13,30.03015042,-90.00401659
LANew Orleans,4.8,4.4,5.2,6.4,-0.25,30.01621722,-90.07735141
LALake Charles,9.9,9.2,10.5,6.4,0.55,30.21908493,-93.18723328
LANew Orleans,5.9,5.4,6.4,6.4,-0.08,30.025426,-89.95539808
LABaton Rouge,7.8,7.1,8.5,6.4,0.22,30.43917547,-91.18717068
LABaton Rouge,6.8,6.2,7.4,6.4,0.06,30.4750302,-91.12593123
LABaton Rouge,6.9,6.1,7.7,6.4,0.08,30.44450847,-91.07871846
LABaton Rouge,5,4.6,5.4,6.4,-0.22,30.4150595,-91.06011399
LANew Orleans,6.6,5.9,7.2,6.4,0.03,29.98317085,-90.07781619
LANew Orleans,4.9,4.5,5.4,6.4,-0.23,29.9547359,-90.10999788
LANew Orleans,8.4,7.5,9.1,6.4,0.31,29.97149283,-90.05335515
LALake Charles,5,4.6,5.4,6.4,-0.22,30.18666178,-93.21205143
LANew Orleans,2.6,2.3,2.9,6.4,-0.59,29.93523795,-90.06527399
LANew Orleans,4,3.7,4.4,6.4,-0.38,29.8985675,-89.99300815
LANew Orleans,10.8,9.8,11.9,6.4,0.69,29.98051679,-90.03747171
LANew Orleans,5.7,5.1,6.4,6.4,-0.11,30.02958989,-89.98109479
LANew Orleans,8.9,8.2,9.6,6.4,0.39,29.96870444,-90.07784519
LANew Orleans,4.2,3.9,4.6,6.4,-0.34,29.93043441,-90.09944088
LABaton Rouge,7.1,6.3,8,6.4,0.11,30.44062199,-91.09891491
LABaton Rouge,2.3,2.1,2.5,6.4,-0.64,30.39758904,-91.19244498
LANew Orleans,7.9,7.3,8.7,6.4,0.23,29.9189718,-89.97784462
LANew Orleans,15.2,13.8,16.7,6.4,1.38,29.94467432,-90.08310066
LANew Orleans,5,4.7,5.4,6.4,-0.22,29.97562212,-90.10762721
LANew Orleans,7,6.3,7.7,6.4,0.09,29.97076001,-90.06078607
LAKenner,7.4,6.8,7.9,6.4,0.16,29.98511869,-90.24247793
LANew Orleans,3.3,3,3.7,6.4,-0.48,30.00054014,-90.11238431
LAKenner,6.9,6.3,7.4,6.4,0.08,30.02647744,-90.24259074
LANew Orleans,8.7,7.9,9.5,6.4,0.36,29.99925787,-90.06420631
LAShreveport,12.8,11.6,13.9,6.4,1.00,32.46052493,-93.81926633
